date,time,x,y,z
2022-01-01,21:27:00,-2599263.164,-6568075.6,-135140.253
2022-01-01,21:30:00,-2804678.02,-6320720.409,-1462766.149
2022-01-01,21:33:00,-2898635.698,-5839791.666,-2736874.195
2022-01-01,21:36:00,-2872058.675,-5146197.22,-3911020.147
2022-01-01,21:39:00,-2720911.4,-4268676.85,-4942595.835
2022-01-01,21:42:00,-2446492.039,-3242546.238,-5794344.628
2022-01-01,21:45:00,-2055498.826,-2108227.786,-6435645.333
2022-01-01,21:48:00,-1559871.603,-909635.739,-6843534.901
2022-01-01,21:51:00,-976419.756,307515.757,-7003448.034
2022-01-01,21:54:00,-326256.624,1497417.25,-6909673.168
2022-01-01,21:57:00,365944.69,2615833.673,-6565531.67
2022-01-01,22:00:00,1072854.707,3621701.386,-5983281.534
2022-01-01,22:03:00,1765532.62,4478613.021,-5183736.965
2022-01-01,22:06:00,2414578.664,5156141.472,-4195603.208
2022-01-01,22:09:00,2991358.49,5630961.625,-3054528.943
2022-01-01,22:12:00,3469251.708,5887717.578,-1801887.169
2022-01-01,22:15:00,3824871.107,5919589.944,-483311.411
2022-01-01,22:18:00,4039186.504,5728522.571,852969.299
2022-01-01,22:21:00,4098490.748,5325084.288,2157927.959
2022-01-01,22:24:00,3995155.103,4727968.36,3383588.945
2022-01-01,22:27:00,3728128.101,3963148.805,4484852.528
2022-01-01,22:30:00,3303149.311,3062733.712,5421200.251
2022-01-01,22:33:00,2732663.478,2063582.696,6158214.277
2022-01-01,22:36:00,2035446.574,1005755.601,6668838.762
2022-01-01,22:39:00,1235966.391,-69127.709,6934354.479
2022-01-01,22:42:00,363500.158,-1119544.307,6945043.019
2022-01-01,22:45:00,-548956.082,-2105688.794,6700530.74
2022-01-01,22:48:00,-1465950.802,-2990998.898,6209796.794
2022-01-01,22:51:00,-2350961.776,-3743527.312,5490849.004
2022-01-01,22:54:00,-3167860.451,-4337119.477,4570088.661
2022-01-01,22:57:00,-3882414.156,-4752357.992,3481360.701
2022-01-01,23:00:00,-4463746.25,-4977225.105,2264707.082
2022-01-01,23:03:00,-4885685.87,-5007456.139,964874.35
2022-01-01,23:06:00,-5127946.479,-4846563.531,-370372.716
2022-01-01,23:09:00,-5177069.054,-4505527.856,-1692060.142
2022-01-01,23:12:00,-5027077.993,-4002172.029,-2951856.776
2022-01-01,23:15:00,-4679814.294,-3360253.786,-4103876.716
2022-01-01,23:18:00,-4144941.529,-2608337.984,-5106349.977
2022-01-01,23:21:00,-3439635.697,-1778512.193,-5923101.944
2022-01-01,23:24:00,-2587983.172,-905011.046,-6524793.649
2022-01-01,23:27:00,-1620121.357,-22812.349,-6889894.43
2022-01-01,23:30:00,-571160.552,833736.018,-7005369.716
2022-01-01,23:33:00,520067.102,1632212.044,-6867088.163
2022-01-01,23:36:00,1612400.454,2343306.556,-6479955.098
2022-01-01,23:39:00,2663856.467,2941873.603,-5857768.136
2022-01-01,23:42:00,3633194.175,3407805.423,-5022798.675
2022-01-01,23:45:00,4481567.705,3726753.7,-4005020.168
2022-01-01,23:48:00,5174013.237,3890544.404,-2841194.779
2022-01-01,23:51:00,5680982.28,3897439.987,-1573556.419
2022-01-01,23:54:00,5979633.914,3752090.703,-248319.359
2022-01-01,23:57:00,6054903.784,3465225.395,1086012.772
2022-01-02,0:00:00,5900271.996,3053079.497,2380459.174
2022-01-02,0:03:00,5518177.541,2536585.346,3587416.008
2022-01-02,0:06:00,4920051.514,1940365.372,4662467.247
2022-01-02,0:09:00,4125963.922,1291580.08,5566061.368
2022-01-02,0:12:00,3163912.825,618695.472,6264987.776
2022-01-02,0:15:00,2068781.817,-49770.024,6733593.769
2022-01-02,0:18:00,881031.827,-686455.968,6954703.602
2022-01-02,0:21:00,-354826.998,-1266284.018,6920230.739
2022-01-02,0:24:00,-1591929.037,-1767452.948,6631457.897
2022-01-02,0:27:00,-2782845.461,-2172266.273,6098983.469
2022-01-02,0:30:00,-3881415.878,-2467763.985,5342349.689
2022-01-02,0:33:00,-4844572.887,-2646146.572,4389351.456
2022-01-02,0:36:00,-5634075.644,-2704968.059,3275024.397
2022-01-02,0:39:00,-6218074.448,-2647087.094,2040354.597
2022-01-02,0:42:00,-6572442.251,-2480384.619,730750.979
2022-01-02,0:45:00,-6681799.843,-2217256.758,-605671.756
2022-01-02,0:48:00,-6540175.995,-1873906.285,-1919917.587
2022-01-02,0:51:00,-6151267.987,-1469474.909,-3163957.836
2022-01-02,0:54:00,-5528296.888,-1025066.666,-4292513.648
2022-01-02,0:57:00,-4693479.628,-562714.931,-5264699.19
2022-01-02,1:00:00,-3677153.76,-104345.472,-6045463.731
2022-01-02,1:03:00,-2516606.244,329213.087,-6606784.767
2022-01-02,1:06:00,-1254671.406,719127.878,-6928587.194
2022-01-02,1:09:00,61844.672,1049336.597,-6999383.324
2022-01-02,1:12:00,1383858.561,1307178.155,-6816631.763
2022-01-02,1:15:00,2661782.773,1483861.556,-6386825.499
2022-01-02,1:18:00,3847338.443,1574762.508,-5725293.727
2022-01-02,1:21:00,4895347.47,1579535.876,-4855717.275
2022-01-02,1:24:00,5765456.419,1502041.936,-3809365.278
2022-01-02,1:27:00,6423730.323,1350085.683,-2624050.028
2022-01-02,1:30:00,6844046.082,1134974.684,-1342820.849
2022-01-02,1:33:00,7009215.536,870911.115,-12423.88
2022-01-02,1:36:00,6911763.601,574242.209,1318418.125
2022-01-02,1:39:00,6554315.196,262607.019,2600830.801
2022-01-02,1:42:00,5949559.614,-45980.342,3787643.157
2022-01-02,1:45:00,5119784.255,-334059.535,4835178.786
2022-01-02,1:48:00,4096009.726,-585613.049,5704902.07
2022-01-02,1:51:00,2916768.096,-786872.704,6364852.462
2022-01-02,1:54:00,1626592.154,-927000.116,6790810.519
2022-01-02,1:57:00,274285.977,-998615.056,6967169.152
2022-01-02,2:00:00,-1088958.535,-998149.216,6887483.888
2022-01-02,2:03:00,-2411520.992,-926011.476,6554691.734
2022-01-02,2:06:00,-3643320.982,-786557.836,5981004.271
2022-01-02,2:09:00,-4737738.538,-587868.191,5187480.557
2022-01-02,2:12:00,-5653423.138,-341340.457,4203276.029
2022-01-02,2:15:00,-6355910.401,-61116.139,3064579.768
2022-01-02,2:18:00,-6818974.689,236638.216,1813278.305
2022-01-02,2:21:00,-7025659.712,534560.604,495388.629
2022-01-02,2:24:00,-6968927.391,814989.899,-840683.53
2022-01-02,2:27:00,-6651885.843,1060882.825,-2145979.143
2022-01-02,2:30:00,-6087592.248,1256701.838,-3372824.865
2022-01-02,2:33:00,-5298449.872,1389229.957,-4476601.74
2022-01-02,2:36:00,-4315230.144,1448268.014,-5417358.745
2022-01-02,2:39:00,-3175793.239,1427183.751,-6161208.941
2022-01-02,2:42:00,-1923579.361,1323291.361,-6681474.037
2022-01-02,2:45:00,-605937.039,1138051.245,-6959557.23
2022-01-02,2:48:00,727644.811,877086.511,-6985531.124
2022-01-02,2:51:00,2027342.063,550017.837,-6758451.731
2022-01-02,2:54:00,3244803.523,170119.621,-6286395.545
2022-01-02,2:57:00,4334907.452,-246193.52,-5586208.211
2022-01-02,3:00:00,5257415.029,-680036.789,-4682971.703
2022-01-02,3:03:00,5978477.512,-1110862.472,-3609192.194
2022-01-02,3:06:00,6471936.227,-1517378.067,-2403707.081
2022-01-02,3:09:00,6720353.163,-1878539.27,-1110333.48
2022-01-02,3:12:00,6715714.456,-2174571.447,223706.754
2022-01-02,3:15:00,6459759.48,-2387967.64,1549529.045
2022-01-02,3:18:00,5963905.233,-2504409.157,2818425.177
2022-01-02,3:21:00,5248759.141,-2513557.019,3983713.491
2022-01-02,3:24:00,4343242.575,-2409667.786,5002509.489
2022-01-02,3:27:00,3283380.317,-2192003.181,5837337.968
2022-01-02,3:30:00,2110812.234,-1865014.561,6457526.595
2022-01-02,3:33:00,871104.04,-1438291.912,6840322.047
2022-01-02,3:36:00,-388064.067,-926283.434,6971703.488
2022-01-02,3:39:00,-1618757.645,-347795.115,6846873.111
2022-01-02,3:42:00,-2774627.465,274710.004,6470420.124
2022-01-02,3:45:00,-3812670.502,915990.583,5856159.048
2022-01-02,3:48:00,-4694857.314,1549052.994,5026642.73
2022-01-02,3:51:00,-5389567.644,2146288.275,4012354.08
2022-01-02,3:54:00,-5872771.842,2680676.058,2850593.013
2022-01-02,3:57:00,-6128904.177,3126999.766,1584095.647
2022-01-02,4:00:00,-6151390.818,3463016.692,259432.014
2022-01-02,4:03:00,-5942796.861,3670520.58,-1074758.104
2022-01-02,4:06:00,-5514586.281,3736238.711,-2369606.416
2022-01-02,4:09:00,-4886509.66,3652518.887,-3577854.771
2022-01-02,4:12:00,-4085654.198,3417769.994,-4655600.384
2022-01-02,4:15:00,-3145221.96,3036641.871,-5563870.86
2022-01-02,4:18:00,-2103111.277,2519946.823,-6269975.903
2022-01-02,4:21:00,-1000371.163,1884335.545,-6748607.367
2022-01-02,4:24:00,120408.66,1151743.359,-6982662.111
2022-01-02,4:27:00,1216706.123,348634.801,-6963783.775
2022-01-02,4:30:00,2247632.933,-494930.453,-6692628.978
2022-01-02,4:33:00,3175416.573,-1346388.89,-6178848.305
2022-01-02,4:36:00,3966755.489,-2171889.155,-5440786.319
2022-01-02,4:39:00,4594014.708,-2937603.836,-4504902.729
2022-01-02,4:42:00,5036220.769,-3611100.538,-3404907.019
2022-01-02,4:45:00,5279812.463,-4162713.909,-2180619.036
2022-01-02,4:48:00,5319113.883,-4566861.667,-876575.811
2022-01-02,4:51:00,5156493.276,-4803239.605,459577.34
2022-01-02,4:54:00,4802186.463,-4857829.736,1778853.472
2022-01-02,4:57:00,4273783.632,-4723656.301,3032772.158
2022-01-02,5:00:00,3595404.339,-4401246.13,4175199.127
2022-01-02,5:03:00,2796602.756,-3898768.801,5164095.001
2022-01-02,5:06:00,1911060.887,-3231845.975,5963094.025
2022-01-02,5:09:00,975139.512,-2423043.441,6542850.011
2022-01-02,5:12:00,26355.87,-1501072.553,6882100.247
2022-01-02,5:15:00,-898140.549,-499740.538,6968421.382
2022-01-02,5:18:00,-1763034.178,543312.819,6798665.825
2022-01-02,5:21:00,-2536203.07,1588046.596,6379069.561
2022-01-02,5:24:00,-3189925.609,2593568.876,5725030.245
2022-01-02,5:27:00,-3701894.185,3519754.139,4860561.876
2022-01-02,5:30:00,-4056002.04,4328870.571,3817432.792
2022-01-02,5:33:00,-4242868.97,4987151.574,2634005.927
2022-01-02,5:36:00,-4260078.882,5466239.703,1353812.995
2022-01-02,5:39:00,-4112115.961,5744426.704,23917.438
2022-01-02,5:42:00,-3810007.519,5807630.652,-1306865.329
2022-01-02,5:45:00,-3370685.311,5650054.632,-2589820.318
2022-01-02,5:48:00,-2816098.622,5274488.281,-3778160.675
2022-01-02,5:51:00,-2172139.142,4692249.128,-4828744.314
2022-01-02,5:54:00,-1467441.199,3922778.855,-5703610.71
2022-01-02,5:57:00,-732120.845,2992933.518,-6371291.221
2022-01-02,6:00:00,3492.268,1936000.288,-6807865.576
2022-01-02,6:03:00,710076.676,790487.781,-6997736.581
2022-01-02,6:06:00,1360451.252,-401260.605,-6934125.291
2022-01-02,6:09:00,1930587.952,-1594593.008,-6619283.025
2022-01-02,6:12:00,2400473.89,-2744169.862,-6064420.504
2022-01-02,6:15:00,2754805.329,-3805639.3,-5289362.9
2022-01-02,6:18:00,2983494.409,-4737331.603,-4321920.146
2022-01-02,6:21:00,3081964.105,-5501902.497,-3196968.438
2022-01-02,6:24:00,3051220.004,-6067868.957,-1955268.295
2022-01-02,6:27:00,2897690.572,-6410968.731,-642030.573
2022-01-02,6:30:00,2632832.874,-6515264.933,694727.514
2022-01-02,6:33:00,2272513.997,-6373925.208,2005970.157
2022-01-02,6:36:00,1836199.114,-5989628.126,3243497.344
2022-01-02,6:39:00,1345984.621,-5374562.35,4361776.398
2022-01-02,6:42:00,825530.651,-4550025.638,5319661.99
2022-01-02,6:45:00,298949.241,-3545646.419,6081938.662
2022-01-02,6:48:00,-210296.746,-2398259.129,6620620.121
2022-01-02,6:51:00,-680427.917,-1150499.559,6915955.903
2022-01-02,6:54:00,-1092273.04,150814.486,6957133.57
2022-01-02,6:57:00,-1430050.603,1456466.99,6742660.896
2022-01-02,7:00:00,-1681977.88,2716725.385,6280415.055
2022-01-02,7:03:00,-1840687.198,3883254.554,5587362.143
2022-01-02,7:06:00,-1903436.032,4910999.018,4688953.225
2022-01-02,7:09:00,-1872104.691,5759967.257,3618208.64
2022-01-02,7:12:00,-1752981.038,6396841.857,2414507.503
2022-01-02,7:15:00,-1556343.345,6796338.989,1122121.676
2022-01-02,7:18:00,-1295855.605,6942250.612,-211451.491
2022-01-02,7:21:00,-987808.32,6828114.429,-1537286.558
2022-01-02,7:24:00,-650244.977,6457472.079,-2806885.121
2022-01-02,7:27:00,-302025.569,5843695.468,-3973987.021
2022-01-02,7:30:00,38120.165,5009421.533,-4996254.933
2022-01-02,7:33:00,352505.624,3985634.242,-5836778.328
2022-01-02,7:36:00,625323.91,2810443.829,-6465345.775
2022-01-02,7:39:00,843369.833,1527624.713,-6859450.871
2022-01-02,7:42:00,996621.396,184982.055,-7005017.401
2022-01-02,7:45:00,1078663.243,-1167398.734,-6896844.669
2022-01-02,7:48:00,1086939.567,-2478968.315,-6538767.424
2022-01-02,7:51:00,1022832.635,-3700542.364,-5943539.014
2022-01-02,7:54:00,891563.686,-4786110.25,-5132439.045
2022-01-02,7:57:00,701917.271,-5694564.945,-4134590.865
2022-01-02,8:00:00,465796.655,-6391294.185,-2986000.087
2022-01-02,8:03:00,197622.977,-6849568.088,-1728322.194
2022-01-02,8:06:00,-86397.478,-7051654.191,-407387.275
2022-01-02,8:09:00,-369107.178,-6989590.234,928474.34
2022-01-02,8:12:00,-633291.229,-6665563.97,2230234.625
2022-01-02,8:15:00,-862584.587,-6091871.8,3450024.694
2022-01-02,8:18:00,-1042340.835,-5290442.761,4542957.723
2022-01-02,8:21:00,-1160417.115,-4291957.6,5468823.313
2022-01-02,8:24:00,-1207834.896,-3134618.345,6193589.568
2022-01-02,8:27:00,-1179282.792,-1862621.724,6690654.825
2022-01-02,8:30:00,-1073437.325,-524419.689,6941801.382
2022-01-02,8:33:00,-893094.949,829159.972,6937842.054
2022-01-02,8:36:00,-645107.0,2146868.391,6678942.249
2022-01-02,8:39:00,-340114.774,3378996.002,6174611.714
2022-01-02,8:42:00,7902.057,4479271.002,5443365.951
2022-01-02,8:45:00,382246.262,5406631.499,4512065.011
2022-01-02,8:48:00,764271.547,6126806.387,3414941.552
2022-01-02,8:51:00,1134264.178,6613636.005,2192348.208
2022-01-02,8:54:00,1472403.819,6850083.207,889250.434
2022-01-02,8:57:00,1759747.606,6828853.815,-446477.143
2022-01-02,9:00:00,1979187.425,6552606.339,-1765863.169
2022-01-02,9:03:00,2116328.961,6033747.293,-3020681.298
2022-01-02,9:06:00,2160250.002,5293829.572,-4165242.895
2022-01-02,9:09:00,2104100.26,4362586.466,-5158062.761
2022-01-02,9:12:00,1945514.777,3276663.056,-5963325.424
2022-01-02,9:15:00,1686828.685,2078122.007,-6552109.811
2022-01-02,9:18:00,1335088.856,812792.888,-6903345.356
2022-01-02,9:21:00,901868.91,-471464.839,-7004488.697
2022-01-02,9:24:00,402891.448,-1726531.388,-6851918.776
2022-01-02,9:27:00,-142528.015,-2905773.579,-6451047.868
2022-01-02,9:30:00,-712200.779,-3965727.953,-5816159.879
2022-01-02,9:33:00,-1281932.169,-4867681.305,-4969963.954
2022-01-02,9:36:00,-1826510.154,-5579097.451,-3942866.082
2022-01-02,9:39:00,-2320786.538,-6074840.673,-2771958.561
2022-01-02,9:42:00,-2740806.11,-6338137.309,-1499743.069
2022-01-02,9:45:00,-3064933.366,-6361226.912,-172617.915
2022-01-02,9:48:00,-3274919.172,-6145654.93,1160825.603
2022-01-02,9:51:00,-3356846.331,-5702176.252,2451625.177
2022-01-02,9:54:00,-3301900.278,-5050267.403,3652304.394
2022-01-02,9:57:00,-3106920.413,-4217270.769,4718675.643
2022-01-02,10:00:00,-2774703.958,-3237216.955,5611508.021
2022-01-02,10:03:00,-2314047.069,-2149386.864,6297988.656
2022-01-02,10:06:00,-1739520.973,-996692.148,6752924.613
2022-01-02,10:09:00,-1070995.43,176056.756,6959651.342
2022-01-02,10:12:00,-332933.825,1323919.582,6910615.522
2022-01-02,10:15:00,446513.756,2403563.864,6607638.605
2022-01-02,10:18:00,1236595.627,3374918.076,6061849.41
2022-01-02,10:21:00,2005179.892,4202679.312,5293288.061
2022-01-02,10:24:00,2720069.934,4857628.856,4330190.35
2022-01-02,10:27:00,3350365.48,5317701.636,3207963.096
2022-01-02,10:30:00,3867809.586,5568767.134,1967883.846
2022-01-02,10:33:00,4248061.525,5605083.371,655553.358
2022-01-02,10:36:00,4471818.745,5429390.67,-680828.975
2022-01-02,10:39:00,4525736.053,5052642.871,-1992291.16
2022-01-02,10:42:00,4403095.114,4493394.85,-3230928.108
2022-01-02,10:45:00,4104190.658,3776886.776,-4351677.314
2022-01-02,10:48:00,3636419.232,2933876.94,-5313950.561
2022-01-02,10:51:00,3014079.267,1999292.285,-6083061.368
2022-01-02,10:54:00,2257897.543,1010765.074,-6631405.814
2022-01-02,10:57:00,1394311.671,7123.623,-6939368.288
2022-01-02,11:00:00,454544.299,-973102.701,-6995949.045
2022-01-02,11:03:00,-526506.977,-1893121.639,-6799110.656
2022-01-02,11:06:00,-1511526.804,-2719214.312,-6355842.249
2022-01-02,11:09:00,-2462157.438,-3421942.075,-5681946.468
2022-01-02,11:12:00,-3340454.223,-3977189.461,-4801544.473
2022-01-02,11:15:00,-4110384.939,-4367014.381,-3746299.506
2022-01-02,11:18:00,-4739315.983,-4580267.295,-2554356.833
2022-01-02,11:21:00,-5199421.852,-4612947.917,-1269021.598
2022-01-02,11:24:00,-5468948.836,-4468273.768,62792.54
2022-01-02,11:27:00,-5533263.543,-4156448.709,1392290.486
2022-01-02,11:30:00,-5385621.344,-3694132.239,2670631.747
2022-01-02,11:33:00,-5027603.047,-3103628.205,3850786.132
2022-01-02,11:36:00,-4469196.294,-2411838.771,4889320.166
2022-01-02,11:39:00,-3728515.333,-1649037.962,5748033.214
2022-01-02,11:42:00,-2831182.326,-847535.059,6395373.422
2022-01-02,11:45:00,-1809399.323,-40289.091,6807594.005
2022-01-02,11:48:00,-700747.633,740462.858,6969601.892
2022-01-02,11:51:00,453223.455,1464499.652,6875485.496
2022-01-02,11:54:00,1608571.541,2104795.092,6528719.622
2022-01-02,11:57:00,2720649.554,2638537.993,5942038.492
2022-01-02,12:00:00,3745849.177,3047957.632,5136984.619
2022-01-02,12:03:00,4643340.391,3320930.231,4143137.37
2022-01-02,12:06:00,5376734.757,3451341.779,2997039.924
2022-01-02,12:09:00,5915609.407,3439190.47,1740848.394
2022-01-02,12:12:00,6236802.443,3290419.314,420749.748
2022-01-02,12:15:00,6325419.892,3016490.164,-914786.193
2022-01-02,12:18:00,6175495.717,2633715.626,-2216842.261
2022-01-02,12:21:00,5790276.074,2162393.874,-3437887.338
2022-01-02,12:24:00,5182123.073,1625794.227,-4533532.12
2022-01-02,12:27:00,4372047.533,1049044.264,-5464131.554
2022-01-02,12:30:00,3388906.091,457983.047,-6196168.343
2022-01-02,12:33:00,2268317.13,-121963.202,-6703385.185
2022-01-02,12:36:00,1051344.796,-666838.446,-6967643.512
2022-01-02,12:39:00,-216994.342,-1155110.69,-6979503.177
2022-01-02,12:42:00,-1489359.237,-1568491.364,-6738518.385
2022-01-02,12:45:00,-2717798.061,-1892599.192,-6253254.242
2022-01-02,12:48:00,-3855504.687,-2117452.234,-5541021.282
2022-01-02,12:51:00,-4858572.566,-2237775.952,-4627333.22
2022-01-02,12:54:00,-5687698.186,-2253116.26,-3545079.543
2022-01-02,12:57:00,-6309764.105,-2167747.892,-2333418.878
2022-01-02,13:00:00,-6699230.767,-1990376.008,-1036412.544
2022-01-02,13:03:00,-6839262.552,-1733638.585,298563.033
2022-01-02,13:06:00,-6722520.763,-1413428.128,1622569.242
2022-01-02,13:09:00,-6351568.483,-1048063.642,2886949.904
2022-01-02,13:12:00,-5738856.907,-657356.901,4045180.66
2022-01-02,13:15:00,-4906289.9,-261620.677,5054637.27
2022-01-02,13:18:00,-3884390.294,119325.368,5878195.735
2022-01-02,13:21:00,-2711123.469,467101.291,6485605.882
2022-01-02,13:24:00,-1430427.549,765618.881,6854592.93
2022-01-02,13:27:00,-90519.566,1001801.625,6971652.515
2022-01-02,13:30:00,1257950.364,1166146.117,6832521.304
2022-01-02,13:33:00,2563831.404,1253104.024,6442322.27
2022-01-02,13:36:00,3777430.067,1261271.369,5815382.434
2022-01-02,13:39:00,4852429.325,1193378.077,4974723.56
2022-01-02,13:42:00,5747695.571,1056079.813,3951237.277
2022-01-02,13:45:00,6428910.722,859561.38,2782560.991
2022-01-02,13:48:00,6869943.925,616967.553,1511679.154
2022-01-02,13:51:00,7053898.862,343688.278,185309.967
2022-01-02,13:54:00,6973781.497,56535.453,-1147862.579
2022-01-02,13:57:00,6632750.551,-227145.872,-2439031.552
2022-01-02,14:00:00,6043940.411,-490383.632,-3641095.421
2022-01-02,14:03:00,5229878.274,-717454.48,-4710390.554
2022-01-02,14:06:00,4221534.705,-894681.77,-5608256.342
2022-01-02,14:09:00,3057071.184,-1011120.076,-6302377.558
2022-01-02,14:12:00,1780348.554,-1059101.142,-6767871.436
2022-01-02,14:15:00,439264.496,-1034617.29,-6988097.154
2022-01-02,14:18:00,-916017.512,-937535.149,-6955185.048
2022-01-02,14:21:00,-2234895.039,-771632.296,-6670284.49
2022-01-02,14:24:00,-3468160.642,-544456.306,-6143529.343
2022-01-02,14:27:00,-4569791.294,-267010.111,-5393723.354
2022-01-02,14:30:00,-5498653.81,46728.012,-4447747.34
2022-01-02,14:33:00,-6220068.315,380436.058,-3339682.6
2022-01-02,14:36:00,-6707170.308,716212.747,-2109658.874
2022-01-02,14:39:00,-6942000.733,1035445.211,-802446.501
2022-01-02,14:42:00,-6916262.203,1319738.95,534168.1
2022-01-02,14:45:00,-6631681.282,1551862.263,1851160.681
2022-01-02,14:48:00,-6099956.091,1716657.171,3100117.742
2022-01-02,14:51:00,-5342281.7,1801865.134,4235078.847
2022-01-02,14:54:00,-4388471.541,1798819.965,5214279.336
2022-01-02,14:57:00,-3275730.989,1702973.401,6001713.624
2022-01-02,15:00:00,-2047149.636,1514229.21,6568466.1
2022-01-02,15:03:00,-749975.497,1237069.763,6893762.217
2022-01-02,15:06:00,566244.365,880468.527,6965702.324
2022-01-02,15:09:00,1851578.023,457594.873,6781674.851
2022-01-02,15:12:00,3057617.716,-14678.18,6348445.288
2022-01-02,15:15:00,4139322.837,-516448.468,5681918.655
2022-01-02,15:18:00,5056734.117,-1025619.086,4806573.842
2022-01-02,15:21:00,5776493.481,-1518861.23,3754582.602
2022-01-02,15:24:00,6273109.939,-1972665.777,2564632.927
2022-01-02,15:27:00,6529911.15,-2364436.491,1280490.459
2022-01-02,15:30:00,6539631.224,-2673569.922,-50647.48
2022-01-02,15:33:00,6304603.808,-2882466.416,-1379939.27
2022-01-02,15:36:00,5836548.066,-2977417.117,-2658746.508
2022-01-02,15:39:00,5155962.804,-2949320.66,-3840451.465
2022-01-02,15:42:00,4291175.46,-2794196.744,-4882163.603
2022-01-02,15:45:00,3277101.631,-2513478.219,-5746250.491
2022-01-02,15:48:00,2153784.475,-2114070.992,-6401635.361
